time,date,climate,response,zero_flow,climate_interp,climate_corrupt,response_interp,phase,site,disturbance,class
1387,2004-07-18,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1388,2004-07-19,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1389,2004-07-20,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1390,2004-07-21,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1391,2004-07-22,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1392,2004-07-23,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1393,2004-07-24,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1394,2004-07-25,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1395,2004-07-26,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1396,2004-07-27,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1397,2004-07-28,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1398,2004-07-29,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1399,2004-07-30,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1400,2004-07-31,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1401,2004-08-01,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1402,2004-08-02,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1403,2004-08-03,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1404,2004-08-04,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1405,2004-08-05,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1406,2004-08-06,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1407,2004-08-07,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1408,2004-08-08,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1409,2004-08-09,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1410,2004-08-10,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1411,2004-08-11,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1412,2004-08-12,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1413,2004-08-13,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1414,2004-08-14,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1415,2004-08-15,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1416,2004-08-16,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1417,2004-08-17,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1418,2004-08-18,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1419,2004-08-19,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1420,2004-08-20,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1421,2004-08-21,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1422,2004-08-22,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1423,2004-08-23,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1424,2004-08-24,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1425,2004-08-25,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1426,2004-08-26,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1427,2004-08-27,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1428,2004-08-28,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1429,2004-08-29,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1430,2004-08-30,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1431,2004-08-31,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1432,2004-09-01,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1433,2004-09-02,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1434,2004-09-03,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1435,2004-09-04,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1436,2004-09-05,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1437,2004-09-06,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1438,2004-09-07,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1439,2004-09-08,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1440,2004-09-09,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1441,2004-09-10,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1442,2004-09-11,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1443,2004-09-12,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1444,2004-09-13,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1445,2004-09-14,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1446,2004-09-15,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1447,2004-09-16,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1448,2004-09-17,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1449,2004-09-18,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1450,2004-09-19,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1451,2004-09-20,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1452,2004-09-21,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1453,2004-09-22,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1454,2004-09-23,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1455,2004-09-24,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1456,2004-09-25,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1457,2004-09-26,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1458,2004-09-27,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1459,2004-09-28,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1460,2004-09-29,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1461,2004-09-30,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1462,2004-10-01,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1463,2004-10-02,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1464,2004-10-03,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1465,2004-10-04,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1466,2004-10-05,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1467,2004-10-06,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1468,2004-10-07,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1469,2004-10-08,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1470,2004-10-09,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1471,2004-10-10,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1472,2004-10-11,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1473,2004-10-12,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1474,2004-10-13,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1475,2004-10-14,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1476,2004-10-15,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1477,2004-10-16,0,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1478,2004-10-17,0,2.831685,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1479,2004-10-18,0,3.398022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1480,2004-10-19,0,566.337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1481,2004-10-20,0,150.645642,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1482,2004-10-21,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1483,2004-10-22,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1484,2004-10-23,0,4.813865,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1485,2004-10-24,0,3.964359,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1486,2004-10-25,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1487,2004-10-26,0,110.718884,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1488,2004-10-27,0,97.693132,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1489,2004-10-28,0,15.007931,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1490,2004-10-29,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1491,2004-10-30,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1492,2004-10-31,0,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1493,2004-11-01,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1494,2004-11-02,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1495,2004-11-03,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1496,2004-11-04,0,12.176246,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1497,2004-11-05,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1498,2004-11-06,0,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1499,2004-11-07,0,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1500,2004-11-08,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1501,2004-11-09,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1502,2004-11-10,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1503,2004-11-11,0,5.097033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1504,2004-11-12,0,4.530696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1505,2004-11-13,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1506,2004-11-14,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1507,2004-11-15,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1508,2004-11-16,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1509,2004-11-17,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1510,2004-11-18,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1511,2004-11-19,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1512,2004-11-20,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1513,2004-11-21,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1514,2004-11-22,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1515,2004-11-23,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1516,2004-11-24,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1517,2004-11-25,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1518,2004-11-26,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1519,2004-11-27,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1520,2004-11-28,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1521,2004-11-29,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1522,2004-11-30,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1523,2004-12-01,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1524,2004-12-02,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1525,2004-12-03,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1526,2004-12-04,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1527,2004-12-05,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1528,2004-12-06,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1529,2004-12-07,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1530,2004-12-08,0,2.831685,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1531,2004-12-09,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1532,2004-12-10,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1533,2004-12-11,0,1.699011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1534,2004-12-12,0,1.415842,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1535,2004-12-13,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1536,2004-12-14,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1537,2004-12-15,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1538,2004-12-16,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1539,2004-12-17,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1540,2004-12-18,0,0.849505,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1541,2004-12-19,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1542,2004-12-20,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1543,2004-12-21,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1544,2004-12-22,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1545,2004-12-23,0,1.132674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1546,2004-12-24,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1547,2004-12-25,0,0.566337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1548,2004-12-26,0,0.566337,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1549,2004-12-27,0,526.69341,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1550,2004-12-28,0,3992.67585,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1551,2004-12-29,0,1316.733525,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1552,2004-12-30,0,1064.71356,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1553,2004-12-31,0,9061.392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1554,2005-01-01,0,413.42601,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1555,2005-01-02,0,294.49524,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1556,2005-01-03,0,5097.033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1557,2005-01-04,0,877.82235,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1558,2005-01-05,0,331.307145,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1559,2005-01-06,0,197.085276,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1560,2005-01-07,0,1430.000925,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1561,2005-01-08,0,7390.69785,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1562,2005-01-09,0,15715.85175,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1563,2005-01-10,0,13308.9195,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1564,2005-01-11,0,6484.55865,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1565,2005-01-12,0,3256.43775,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1566,2005-01-13,0,1956.694335,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1567,2005-01-14,0,1291.24836,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1568,2005-01-15,0,824.020335,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1569,2005-01-16,0,495.544875,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1570,2005-01-17,0,353.960625,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1571,2005-01-18,0,322.81209,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1572,2005-01-19,0,286.000185,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1573,2005-01-20,0,270.992254,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1574,2005-01-21,0,261.930862,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1575,2005-01-22,0,246.356595,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1576,2005-01-23,0,241.259562,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1577,2005-01-24,0,238.427877,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1578,2005-01-25,0,226.251632,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1579,2005-01-26,0,212.659544,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1580,2005-01-27,0,194.53676,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1581,2005-01-28,0,288.83187,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1582,2005-01-29,0,203.88132,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1583,2005-01-30,0,166.786246,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1584,2005-01-31,0,140.451576,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1585,2005-02-01,0,120.912949,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1586,2005-02-02,0,124.027803,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1587,2005-02-03,0,107.320862,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1588,2005-02-04,0,98.25947,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1589,2005-02-05,0,81.269359,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1590,2005-02-06,0,79.570348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1591,2005-02-07,0,76.172326,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1592,2005-02-08,0,77.021832,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1593,2005-02-09,0,71.358462,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1594,2005-02-10,0,63.429744,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1595,2005-02-11,0,124.877308,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1596,2005-02-12,0,77.305,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1597,2005-02-13,0,76.738664,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1598,2005-02-14,0,65.97826,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1599,2005-02-15,0,60.598059,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1600,2005-02-16,0,105.338682,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1601,2005-02-17,0,110.152546,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1602,2005-02-18,0,603.148905,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1603,2005-02-19,0,2944.9524,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1604,2005-02-20,0,3822.77475,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1605,2005-02-21,0,8495.055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1606,2005-02-22,0,4785.54765,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1607,2005-02-23,0,3001.5861,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1608,2005-02-24,0,1829.26851,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1609,2005-02-25,0,1254.436455,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1610,2005-02-26,0.0013,971.267955,FALSE,FALSE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1611,2005-02-27,0,852.337185,FALSE,FALSE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
1612,2005-02-28,0,818.356965,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1613,2005-03-01,0,705.089565,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1614,2005-03-02,0,651.28755,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1615,2005-03-03,0,572.00037,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1616,2005-03-04,0,866.49561,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1617,2005-03-05,0,798.53517,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1618,2005-03-06,0,642.792495,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1619,2005-03-07,0,552.178575,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1620,2005-03-08,0,492.71319,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1621,2005-03-09,0,416.257695,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1622,2005-03-10,0,339.8022,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1623,2005-03-11,0,331.307145,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1624,2005-03-12,0,302.990295,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1625,2005-03-13,0,283.1685,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
1626,2005-03-14,0,258.53284,FALSE,TRUE,TRUE,FALSE,pre,santa_barbara_MC06,burn,pulse
